"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-01","2009","01","01","","-9.2","","-28.0","","-18.6","","36.6","","0.0","","","M","","M","","M","","","29","","72",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-02","2009","01","02","","-14.1","","-24.6","","-19.4","","37.4","","0.0","","","M","","M","","M","","","13","","63",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-03","2009","01","03","","-17.7","","-36.3","","-27.0","","45.0","","0.0","","","M","","M","","M","","","31","","56",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-04","2009","01","04","","-29.2","","-38.3","","-33.8","","51.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-05","2009","01","05","","-15.2","E","-31.7","E","-23.5","E","41.5","E","0.0","E","","M","","M","","M","","","14","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-06","2009","01","06","","-16.0","","-20.9","","-18.5","","36.5","","0.0","","","M","","M","","M","","","32","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-07","2009","01","07","","-16.7","","-23.5","","-20.1","","38.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-08","2009","01","08","","-13.7","","-22.5","","-18.1","","36.1","","0.0","","","M","","M","","M","","","10","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-09","2009","01","09","","-14.9","","-23.6","","-19.3","","37.3","","0.0","","","M","","M","","M","","","30","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-10","2009","01","10","","-4.0","","-21.3","","-12.7","","30.7","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-11","2009","01","11","","-6.6","","-17.4","","-12.0","","30.0","","0.0","","","M","","M","","M","","","36","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-12","2009","01","12","","-11.1","","-21.5","","-16.3","","34.3","","0.0","","","M","","M","","M","","","1","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-13","2009","01","13","","-17.6","","-28.0","","-22.8","","40.8","","0.0","","","M","","M","","M","","","14","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-14","2009","01","14","","-24.7","","-40.9","","-32.8","","50.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-15","2009","01","15","","-15.1","","-40.2","","-27.7","","45.7","","0.0","","","M","","M","","M","","","14","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-16","2009","01","16","","-0.2","","-16.7","","-8.5","","26.5","","0.0","","","M","","M","","M","","","32","","59",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-17","2009","01","17","","-2.6","","-9.8","","-6.2","","24.2","","0.0","","","M","","M","","M","","","31","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-18","2009","01","18","","0.7","","-6.4","","-2.9","","20.9","","0.0","","","M","","M","","M","","","32","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-19","2009","01","19","","-2.5","","-14.6","","-8.6","","26.6","","0.0","","","M","","M","","M","","","33","","37",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-20","2009","01","20","","-4.9","","-17.8","","-11.4","","29.4","","0.0","","","M","","M","","M","","","31","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-21","2009","01","21","","-7.1","","-19.0","","-13.1","","31.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-22","2009","01","22","","-10.0","","-21.5","","-15.8","","33.8","","0.0","","","M","","M","","M","","","34","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-23","2009","01","23","","-21.3","","-32.0","","-26.7","","44.7","","0.0","","","M","","M","","M","","","32","","37",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-24","2009","01","24","","-24.9","","-34.9","","-29.9","","47.9","","0.0","","","M","","M","","M","","","28","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-25","2009","01","25","","-24.0","","-33.3","","-28.7","","46.7","","0.0","","","M","","M","","M","","","28","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-26","2009","01","26","","-23.3","","-36.0","","-29.7","","47.7","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-27","2009","01","27","","-6.2","","-30.1","","-18.2","","36.2","","0.0","","","M","","M","","M","","","24","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-28","2009","01","28","","-4.6","","-11.0","","-7.8","","25.8","","0.0","","","M","","M","","M","","","34","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-29","2009","01","29","","-5.7","","-18.4","","-12.1","","30.1","","0.0","","","M","","M","","M","","","30","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-30","2009","01","30","","1.7","","-6.1","","-2.2","","20.2","","0.0","","","M","","M","","M","","","28","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-01-31","2009","01","31","","2.0","","-9.0","","-3.5","","21.5","","0.0","","","M","","M","","M","","","30","","80",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-01","2009","02","01","","-7.5","","-24.0","","-15.8","","33.8","","0.0","","","M","","M","","M","","","30","","63",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-02","2009","02","02","","-19.0","","-31.9","","-25.5","","43.5","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-03","2009","02","03","","-12.6","","-19.1","","-15.9","","33.9","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-04","2009","02","04","","1.6","","-13.9","","-6.2","","24.2","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-05","2009","02","05","","-0.7","","-14.1","","-7.4","","25.4","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-06","2009","02","06","","-0.5","","-10.7","","-5.6","","23.6","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-07","2009","02","07","","-4.7","","-13.1","","-8.9","","26.9","","0.0","","","M","","M","","M","","","5","","37",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-08","2009","02","08","","-3.3","","-13.3","","-8.3","","26.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-09","2009","02","09","","-0.9","","-8.1","","-4.5","","22.5","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-10","2009","02","10","","-3.4","","-6.1","","-4.8","","22.8","","0.0","","","M","","M","","M","","","32","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-11","2009","02","11","","-5.4","","-13.1","","-9.3","","27.3","","0.0","","","M","","M","","M","","","32","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-12","2009","02","12","","-11.2","","-23.7","","-17.5","","35.5","","0.0","","","M","","M","","M","","","29","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-13","2009","02","13","","-18.2","","-27.9","","-23.1","","41.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2009-02-14","2009","02","14","","-18.8","","-30.5","","-24.7","","42.7","","0.0","","","M","","M","","M","","","","","<31",""
