"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-01","2000","01","01","","-6.4","","-14.4","","-10.4","","28.4","","0.0","","0.0","","8.6","","4.5","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-02","2000","01","02","","-13.7","","-21.6","","-17.7","","35.7","","0.0","","0.0","","3.0","","3.0","","9","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-03","2000","01","03","","-17.7","","-30.2","","-24.0","","42.0","","0.0","","0.0","","0.6","","0.5","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-04","2000","01","04","","-8.1","","-28.8","","-18.5","","36.5","","0.0","","0.0","","1.8","","1.5","","11","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-05","2000","01","05","","-8.2","","-17.4","","-12.8","","30.8","","0.0","","0.0","","1.4","","0.8","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-06","2000","01","06","","-13.1","","-22.7","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-07","2000","01","07","","-0.4","","-14.2","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-08","2000","01","08","","-1.7","","-12.1","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-09","2000","01","09","","-1.2","","-13.6","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-10","2000","01","10","","-6.1","","-28.2","","-17.2","","35.2","","0.0","","0.0","","3.8","","2.0","","14","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-11","2000","01","11","","-21.0","","-33.1","","-27.1","","45.1","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-12","2000","01","12","","-16.0","","-23.0","","-19.5","","37.5","","0.0","","0.0","","1.8","","1.0","","14","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-13","2000","01","13","","-13.7","","-25.1","","-19.4","","37.4","","0.0","","0.0","","0.4","","0.4","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-14","2000","01","14","","-11.8","","-16.0","","-13.9","","31.9","","0.0","","0.0","T","4.8","","4.0","","14","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-15","2000","01","15","","-15.8","","-34.0","","-24.9","","42.9","","0.0","","0.0","","1.2","","1.0","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-16","2000","01","16","","-10.4","","-31.5","","-21.0","","39.0","","0.0","","0.0","","0.6","","0.5","","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-17","2000","01","17","","-2.0","","-20.9","","-11.5","","29.5","","0.0","","0.0","","0.4","","0.0","T","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-18","2000","01","18","","-14.2","","-20.4","","-17.3","","35.3","","0.0","","0.0","","0.2","","0.0","T","16","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-19","2000","01","19","","-11.2","","-25.9","","-18.6","","36.6","","0.0","","0.0","","1.0","","0.2","","16","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-20","2000","01","20","","-19.3","","-29.8","","-24.6","","42.6","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-21","2000","01","21","","-9.4","","-23.6","","-16.5","","34.5","","0.0","","0.0","","0.6","","0.0","T","17","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-22","2000","01","22","","-10.7","","-16.9","","-13.8","","31.8","","0.0","","0.0","","0.8","","0.4","","17","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-23","2000","01","23","","-8.1","","-23.8","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-24","2000","01","24","","-7.2","","-19.7","","-13.5","","31.5","","0.0","","0.0","","0.2","","0.0","T","16","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-25","2000","01","25","","-10.9","","-23.7","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-26","2000","01","26","","-6.1","","-16.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-27","2000","01","27","","-6.2","","-13.0","","-9.6","","27.6","","0.0","","0.0","T","0.2","","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-28","2000","01","28","","-8.8","","-20.0","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-29","2000","01","29","","-9.4","","-19.7","","-14.6","","32.6","","0.0","","0.0","T","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-30","2000","01","30","","-7.2","","-18.8","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-01-31","2000","01","31","","-8.9","","-22.0","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-01","2000","02","01","","0.1","","-12.7","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-02","2000","02","02","","2.0","","-3.8","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-03","2000","02","03","","-3.6","","-17.3","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-04","2000","02","04","","-5.2","","-21.6","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-05","2000","02","05","","-5.7","","-21.3","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-06","2000","02","06","","-7.9","","-20.9","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-07","2000","02","07","","-7.3","","-23.1","","-15.2","","33.2","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-08","2000","02","08","","2.0","","-11.6","","-4.8","","22.8","","0.0","","0.0","","0.4","","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-09","2000","02","09","","-4.2","","-21.1","","-12.7","","30.7","","0.0","","0.0","","6.6","","1.5","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-10","2000","02","10","","-17.7","","-33.5","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-11","2000","02","11","","-21.2","","-35.8","","-28.5","","46.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-12","2000","02","12","","-18.4","","-30.2","","-24.3","","42.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-13","2000","02","13","","-14.6","","-29.0","","-21.8","","39.8","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-14","2000","02","14","","-12.2","","-24.1","","-18.2","","36.2","","0.0","","0.0","","0.2","","0.0","T","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-15","2000","02","15","","-11.1","","-22.9","","-17.0","","35.0","","0.0","","0.0","","1.2","","0.6","","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-16","2000","02","16","","-14.1","","-19.2","","-16.7","","34.7","","0.0","","0.0","","0.8","","0.8","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-17","2000","02","17","","-16.7","","-26.2","","-21.5","","39.5","","0.0","","0.0","","0.2","","0.2","","20","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-18","2000","02","18","","-9.1","","-26.6","","-17.9","","35.9","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-19","2000","02","19","","-3.8","","-18.7","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-20","2000","02","20","","1.1","","-15.3","","-7.1","","25.1","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-21","2000","02","21","","2.6","","-15.1","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-22","2000","02","22","","0.9","","-9.6","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-23","2000","02","23","","4.1","","-9.4","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-24","2000","02","24","","2.7","","-1.7","","0.5","","17.5","","0.0","","0.2","","0.0","","0.2","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-25","2000","02","25","","1.5","","-2.1","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-26","2000","02","26","","2.1","","-8.5","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-27","2000","02","27","","4.0","","-13.9","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-28","2000","02","28","","7.2","","0.0","","3.6","","14.4","","0.0","","2.1","","0.4","","2.5","","10","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-02-29","2000","02","29","","2.6","","-6.3","","-1.9","","19.9","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-01","2000","03","01","","4.8","","-10.0","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-02","2000","03","02","","13.0","","-4.2","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-03","2000","03","03","","9.3","","-2.3","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-04","2000","03","04","","11.3","","-2.1","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-05","2000","03","05","","14.2","","-3.2","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-06","2000","03","06","","13.0","","2.6","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-07","2000","03","07","","5.8","","-1.0","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-08","2000","03","08","","-0.2","","-12.1","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-09","2000","03","09","","-3.2","","-13.9","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-10","2000","03","10","","-0.3","","-13.2","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-11","2000","03","11","","-3.3","","-16.2","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-12","2000","03","12","","-3.6","","-11.0","","-7.3","","25.3","","0.0","","0.0","","0.4","","0.0","T","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-13","2000","03","13","","-3.3","","-12.4","","-7.9","","25.9","","0.0","","0.0","","1.8","","0.5","","2","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-14","2000","03","14","","-5.5","","-15.5","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-15","2000","03","15","","-3.3","","-20.4","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-16","2000","03","16","","-0.2","","-12.1","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-17","2000","03","17","","8.4","","-6.5","","1.0","","17.0","","0.0","","0.0","","3.8","","2.5","","2","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-18","2000","03","18","","11.4","","-3.8","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-19","2000","03","19","","11.4","","-0.9","","5.3","","12.7","","0.0","","0.3","","0.4","","0.5","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-20","2000","03","20","","6.5","","-5.7","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-21","2000","03","21","","12.2","","-8.0","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-22","2000","03","22","","14.6","","-6.7","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-23","2000","03","23","","17.8","","0.6","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-24","2000","03","24","","9.5","","-3.9","","2.8","","15.2","","0.0","","0.2","","0.2","","0.4","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-25","2000","03","25","","13.5","","-7.4","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-26","2000","03","26","","11.6","","-2.6","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-27","2000","03","27","","9.9","","-6.7","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-28","2000","03","28","","13.5","","-4.4","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-29","2000","03","29","","6.7","","-0.9","","2.9","","15.1","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-30","2000","03","30","","4.1","","0.2","","2.2","","15.8","","0.0","","3.0","","2.0","","5.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-03-31","2000","03","31","","11.0","","-6.8","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-04-01","2000","04","01","","7.0","","-5.5","","0.8","","17.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2000-04-02","2000","04","02","","6.9","","-4.2","","1.4","","16.6","","0.0","","1.0","","1.4","","2.4","","0","","","","",""
