"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-01","2023","01","01","","2.3","","-3.7","","-0.7","","18.7","","0.0","","","","","","9.4","","7","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-02","2023","01","02","","0.3","","-1.8","","-0.7","","18.7","","0.0","","","","","","0.1","","6","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-03","2023","01","03","","1.8","","-4.0","","-1.1","","19.1","","0.0","","","","","","0.0","","6","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-04","2023","01","04","","2.5","","-5.5","","-1.5","","19.5","","0.0","","","","","","","M","6","","6","","53",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-05","2023","01","05","","-5.0","","-7.8","","-6.4","","24.4","","0.0","","","","","","3.7","","5","","6","","57",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-06","2023","01","06","","-2.3","","-5.0","","-3.6","","21.6","","0.0","","","","","","3.0","","11","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-07","2023","01","07","","-0.3","","-11.8","","-6.0","","24.0","","0.0","","","","","","0.1","","13","","32","","37",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-08","2023","01","08","","-7.5","","-12.4","","-9.9","","27.9","","0.0","","","","","","0.0","","10","","24","","40",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-09","2023","01","09","","-3.5","","-11.1","","-7.3","","25.3","","0.0","","","","","","3.0","","11","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-10","2023","01","10","","-3.8","","-22.0","","-12.9","","30.9","","0.0","","","","","","0.0","","14","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-11","2023","01","11","","-8.0","","-24.2","","-16.1","","34.1","","0.0","","","","","","0.0","","13","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-12","2023","01","12","","-3.4","","-10.1","","-6.7","","24.7","","0.0","","","","","","7.8","","13","","8","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-13","2023","01","13","","-1.5","","-4.1","","-2.8","","20.8","","0.0","","","","","","18.6","","24","","8","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-14","2023","01","14","","-3.8","","-6.6","","-5.2","","23.2","","0.0","","","","","","0.0","","34","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-15","2023","01","15","","-4.7","","-14.0","","-9.3","","27.3","","0.0","","","","","","0.0","","32","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-16","2023","01","16","","-3.4","","-14.0","","-8.7","","26.7","","0.0","","","","","","0.2","","31","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-17","2023","01","17","","-2.2","","-9.0","","-5.6","","23.6","","0.0","","","","","","0.0","","30","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL","701S001","2023-01-18","2023","01","18","","3.0","","-7.7","","-2.3","","20.3","","0.0","","","","","","0.0","","29","","24","","33",""
