"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-01","2004","01","01","","-9.8","","-21.0","","-15.4","","33.4","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-02","2004","01","02","","-15.0","","-24.6","","-19.8","","37.8","","0.0","","0.0","","0.4","","0.4","","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-03","2004","01","03","","-24.6","","-31.4","","-28.0","","46.0","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-04","2004","01","04","","-25.5","","-34.1","","-29.8","","47.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-05","2004","01","05","","-17.5","","-34.6","","-26.1","","44.1","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-06","2004","01","06","","-14.7","","-23.8","","-19.3","","37.3","","0.0","","0.0","","0.4","","0.0","T","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-07","2004","01","07","","-16.0","","-25.6","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-08","2004","01","08","","-12.6","","-16.3","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","14","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-09","2004","01","09","","-11.3","","-16.7","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","14","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-10","2004","01","10","","-6.7","","-15.9","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-11","2004","01","11","","-3.4","","-13.4","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-12","2004","01","12","","-2.6","","-15.0","","-8.8","","26.8","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-13","2004","01","13","","0.9","","-13.9","","-6.5","","24.5","","0.0","","0.0","","0.4","","0.6","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-14","2004","01","14","","-4.7","","-19.5","","-12.1","","30.1","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-15","2004","01","15","","0.2","","-9.5","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-16","2004","01","16","","-4.7","","-8.3","","-6.5","","24.5","","0.0","","0.2","","0.5","","0.7","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-17","2004","01","17","","-8.3","","-23.9","","-16.1","","34.1","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-18","2004","01","18","","-18.1","","-25.1","","-21.6","","39.6","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-19","2004","01","19","","-11.2","","-18.1","","-14.7","","32.7","","0.0","","0.0","","0.8","","0.5","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-20","2004","01","20","","-1.4","","-12.1","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-21","2004","01","21","","-12.1","","-25.2","","-18.7","","36.7","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-22","2004","01","22","","-7.5","","-20.0","","-13.8","","31.8","","0.0","","0.0","","3.4","","2.0","","15","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2004-01-23","2004","01","23","","-7.5","","-19.8","","-13.7","","31.7","","0.0","","0.0","","1.0","","0.5","","18","","","","",""
