"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-01","2012","01","01","","-7.5","","-20.9","","-14.2","","32.2","","0.0","","","M","","M","","M","","","30","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-02","2012","01","02","","-4.8","","-21.5","","-13.2","","31.2","","0.0","","","M","","M","","M","","","15","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-03","2012","01","03","","2.7","","-7.5","","-2.4","","20.4","","0.0","","","M","","M","","M","","","29","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-04","2012","01","04","","4.9","","-6.5","","-0.8","","18.8","","0.0","","","M","","M","","M","","","25","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-05","2012","01","05","","5.8","","0.4","","3.1","","14.9","","0.0","","","M","","M","","M","","","29","","70",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-06","2012","01","06","","1.2","","-8.0","","-3.4","","21.4","","0.0","","","M","","M","","M","","","31","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-07","2012","01","07","","0.8","","-11.8","","-5.5","","23.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-08","2012","01","08","","2.3","","-11.4","","-4.6","","22.6","","0.0","","","M","","M","","M","","","29","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-09","2012","01","09","","5.8","","-6.2","","-0.2","","18.2","","0.0","","","M","","M","","M","","","28","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-10","2012","01","10","","3.2","","-9.6","","-3.2","","21.2","","0.0","","","M","","M","","M","","","3","","69",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-11","2012","01","11","","-9.6","","-18.0","","-13.8","","31.8","","0.0","","","M","","M","","M","","","34","","70",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-12","2012","01","12","","-4.7","","-18.0","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-13","2012","01","13","","0.1","","-9.5","","-4.7","","22.7","","0.0","","","M","","M","","M","","","30","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-14","2012","01","14","","-1.9","","-12.6","","-7.3","","25.3","","0.0","","","M","","M","","M","","","1","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-15","2012","01","15","","-2.9","","-20.1","","-11.5","","29.5","","0.0","","","M","","M","","M","","","34","","70",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-16","2012","01","16","","-19.4","","-25.5","","-22.5","","40.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-17","2012","01","17","","-25.1","","-30.4","","-27.8","","45.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-18","2012","01","18","","-26.6","","-31.0","","-28.8","","46.8","","0.0","","","M","","M","","M","","","28","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-19","2012","01","19","","-20.3","","-30.5","","-25.4","","43.4","","0.0","","","M","","M","","M","","","26","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-20","2012","01","20","","-17.2","","-31.1","","-24.2","","42.2","","0.0","","","M","","M","","M","","","1","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-21","2012","01","21","","-9.9","","-17.2","","-13.6","","31.6","","0.0","","","M","","M","","M","","","14","","56",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-22","2012","01","22","","-11.0","","-21.8","","-16.4","","34.4","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-23","2012","01","23","","-7.1","","-22.1","","-14.6","","32.6","","0.0","","","M","","M","","M","","","14","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-24","2012","01","24","","-1.9","","-14.2","","-8.1","","26.1","","0.0","","","M","","M","","M","","","18","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-25","2012","01","25","","4.2","","-9.6","","-2.7","","20.7","","0.0","","","M","","M","","M","","","31","","61",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-26","2012","01","26","","1.4","","-10.3","","-4.5","","22.5","","0.0","","","M","","M","","M","","","31","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-27","2012","01","27","","-3.6","E","-9.1","E","-6.4","E","24.4","E","0.0","E","","M","","M","","M","","","32","","67",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-28","2012","01","28","","-5.1","","-12.7","","-8.9","","26.9","","0.0","","","M","","M","","M","","","32","","56",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-29","2012","01","29","","-4.3","","-13.0","","-8.7","","26.7","","0.0","","","M","","M","","M","","","15","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-30","2012","01","30","","1.4","","-7.8","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-01-31","2012","01","31","","5.0","","-9.4","","-2.2","","20.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-01","2012","02","01","","-0.5","","-8.5","","-4.5","","22.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-02","2012","02","02","","-2.0","","-8.5","","-5.3","","23.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-03","2012","02","03","","0.2","","-12.4","","-6.1","","24.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-04","2012","02","04","","2.0","","-12.9","","-5.5","","23.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-05","2012","02","05","","5.4","","-10.4","","-2.5","","20.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-06","2012","02","06","","-3.6","","-10.7","","-7.2","","25.2","","0.0","","","M","","M","","M","","","36","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-07","2012","02","07","","-6.8","","-15.5","","-11.2","","29.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-08","2012","02","08","","-1.5","","-14.6","","-8.1","","26.1","","0.0","","","M","","M","","M","","","23","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-09","2012","02","09","","-8.5","","-22.0","","-15.3","","33.3","","0.0","","","M","","M","","M","","","36","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-10","2012","02","10","","-16.4","","-26.1","","-21.3","","39.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-11","2012","02","11","","-8.8","","-25.1","","-17.0","","35.0","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-12","2012","02","12","","-0.4","","-19.8","","-10.1","","28.1","","0.0","","","M","","M","","M","","","14","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-13","2012","02","13","","1.8","","-16.6","","-7.4","","25.4","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-14","2012","02","14","","-0.1","","-13.6","","-6.9","","24.9","","0.0","","","M","","M","","M","","","34","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-15","2012","02","15","","-1.6","","-12.3","","-7.0","","25.0","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-16","2012","02","16","","-0.3","","-14.2","","-7.3","","25.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-17","2012","02","17","","-2.2","","-12.1","","-7.2","","25.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-18","2012","02","18","","1.2","","-11.8","","-5.3","","23.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-19","2012","02","19","","6.0","","-7.5","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-20","2012","02","20","","-0.1","","-12.1","","-6.1","","24.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-21","2012","02","21","","-0.8","","-5.2","","-3.0","","21.0","","0.0","","","M","","M","","M","","","33","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-22","2012","02","22","","3.7","","-10.0","","-3.2","","21.2","","0.0","","","M","","M","","M","","","3","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-23","2012","02","23","","-1.2","","-7.1","","-4.2","","22.2","","0.0","","","M","","M","","M","","","33","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-24","2012","02","24","","-4.7","","-11.9","","-8.3","","26.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-25","2012","02","25","","-7.2","","-11.0","","-9.1","","27.1","","0.0","","","M","","M","","M","","","12","","70",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-26","2012","02","26","","-9.5","","-23.9","","-16.7","","34.7","","0.0","","","M","","M","","M","","","6","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-27","2012","02","27","","-10.0","","-24.9","","-17.5","","35.5","","0.0","","","M","","M","","M","","","20","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-28","2012","02","28","","-5.5","","-20.3","","-12.9","","30.9","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-02-29","2012","02","29","","-2.8","","-13.6","","-8.2","","26.2","","0.0","","","M","","M","","M","","","16","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-01","2012","03","01","","-3.6","","-10.6","","-7.1","","25.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-02","2012","03","02","","-6.6","","-19.8","","-13.2","","31.2","","0.0","","","M","","M","","M","","","33","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-03","2012","03","03","","-5.3","","-23.7","","-14.5","","32.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-04","2012","03","04","","-0.6","","-6.1","","-3.4","","21.4","","0.0","","","M","","M","","M","","","32","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-05","2012","03","05","","1.4","","-6.4","","-2.5","","20.5","","0.0","","","M","","M","","M","","","12","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-06","2012","03","06","","-0.6","","-12.5","","-6.6","","24.6","","0.0","","","M","","M","","M","","","9","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-07","2012","03","07","","-3.8","","-22.7","","-13.3","","31.3","","0.0","","","M","","M","","M","","","28","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-08","2012","03","08","","-3.2","","-13.6","","-8.4","","26.4","","0.0","","","M","","M","","M","","","1","","48",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-09","2012","03","09","","5.3","","-10.0","","-2.4","","20.4","","0.0","","","M","","M","","M","","","14","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-10","2012","03","10","","7.4","","-5.6","","0.9","","17.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-11","2012","03","11","","8.2","","-2.6","","2.8","","15.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-12","2012","03","12","","7.8","","-1.1","","3.4","","14.6","","0.0","","","M","","M","","M","","","28","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-13","2012","03","13","","10.4","","-0.8","","4.8","","13.2","","0.0","","","M","","M","","M","","","30","","74",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-14","2012","03","14","","8.1","","-1.1","","3.5","","14.5","","0.0","","","M","","M","","M","","","28","E","67","E"
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-15","2012","03","15","","13.8","","-0.7","","6.6","","11.4","","0.0","","","M","","M","","M","","","16","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-16","2012","03","16","","16.8","","0.2","","8.5","","9.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-17","2012","03","17","","13.2","","-1.0","","6.1","","11.9","","0.0","","","M","","M","","M","","","1","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-18","2012","03","18","","9.0","","2.4","","5.7","","12.3","","0.0","","","M","","M","","M","","","12","","46",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-19","2012","03","19","","16.3","","-0.8","","7.8","","10.2","","0.0","","","M","","M","","M","","","19","","82",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-20","2012","03","20","","8.8","","-2.4","","3.2","","14.8","","0.0","","","M","","M","","M","","","26","","69",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-21","2012","03","21","","10.8","","-1.3","","4.8","","13.2","","0.0","","","M","","M","","M","","","25","E","48","E"
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-22","2012","03","22","","14.7","","-0.6","","7.1","","10.9","","0.0","","","M","","M","","M","","","13","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-23","2012","03","23","","6.3","","-5.1","","0.6","","17.4","","0.0","","","M","","M","","M","","","1","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-24","2012","03","24","","0.9","","-8.7","","-3.9","","21.9","","0.0","","","M","","M","","M","","","33","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-25","2012","03","25","","6.1","","-7.5","","-0.7","","18.7","","0.0","","","M","","M","","M","","","14","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-26","2012","03","26","","7.6","","-1.1","","3.3","","14.7","","0.0","","","M","","M","","M","","","14","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-27","2012","03","27","","2.1","","-4.3","","-1.1","","19.1","","0.0","","","M","","M","","M","","","33","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-28","2012","03","28","","5.9","","-5.3","","0.3","","17.7","","0.0","","","M","","M","","M","","","14","","67",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-29","2012","03","29","","15.5","","0.5","","8.0","","10.0","","0.0","","","M","","M","","M","","","14","","61",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-30","2012","03","30","","22.3","","1.1","","11.7","","6.3","","0.0","","","M","","M","","M","","","26","","65",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-03-31","2012","03","31","","16.7","E","-0.7","E","8.0","E","10.0","E","0.0","E","","M","","M","","M","","","11","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-01","2012","04","01","","19.1","","4.1","","11.6","","6.4","","0.0","","","M","","M","","M","","","14","","78",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-02","2012","04","02","","13.0","","-1.3","","5.9","","12.1","","0.0","","","M","","M","","M","","","32","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-03","2012","04","03","","17.9","","-3.9","","7.0","","11.0","","0.0","","","M","","M","","M","","","19","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-04","2012","04","04","","18.4","","1.4","","9.9","","8.1","","0.0","","","M","","M","","M","","","14","","69",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-05","2012","04","05","","15.9","","3.0","","9.5","","8.5","","0.0","","","M","","M","","M","","","12","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-06","2012","04","06","","3.6","","-0.2","","1.7","","16.3","","0.0","","","M","","M","","M","","","36","","65",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-07","2012","04","07","","4.3","","-3.6","","0.4","","17.6","","0.0","","","M","","M","","M","","","32","","61",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-08","2012","04","08","","3.4","","-5.6","","-1.1","","19.1","","0.0","","","M","","M","","M","","","32","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-09","2012","04","09","","2.9","","-7.2","","-2.2","","20.2","","0.0","","","M","","M","","M","","","34","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-10","2012","04","10","","6.4","","-9.2","","-1.4","","19.4","","0.0","","","M","","M","","M","","","11","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-11","2012","04","11","","11.7","","-3.5","","4.1","","13.9","","0.0","","","M","","M","","M","","","13","","61",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-12","2012","04","12","","15.5","","3.1","","9.3","","8.7","","0.0","","","M","","M","","M","","","13","","89",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-13","2012","04","13","","13.2","","4.2","","8.7","","9.3","","0.0","","","M","","M","","M","","","13","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-14","2012","04","14","","16.2","","-4.1","","6.1","","11.9","","0.0","","","M","","M","","M","","","29","","33",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-15","2012","04","15","","6.1","","-4.5","","0.8","","17.2","","0.0","","","M","","M","","M","","","32","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-16","2012","04","16","","0.8","","-5.7","","-2.5","","20.5","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-17","2012","04","17","","6.5","","-3.8","","1.4","","16.6","","0.0","","","M","","M","","M","","","36","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-18","2012","04","18","","8.6","","-4.7","","2.0","","16.0","","0.0","","","M","","M","","M","","","13","","37",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-19","2012","04","19","","3.7","","0.7","","2.2","","15.8","","0.0","","","M","","M","","M","","","17","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-20","2012","04","20","","6.5","","2.5","","4.5","","13.5","","0.0","","","M","","M","","M","","","14","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-21","2012","04","21","","13.7","","-0.6","","6.6","","11.4","","0.0","","","M","","M","","M","","","33","","57",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-22","2012","04","22","","20.9","","-3.9","","8.5","","9.5","","0.0","","","M","","M","","M","","","25","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-23","2012","04","23","","26.8","","4.1","","15.5","","2.5","","0.0","","","M","","M","","M","","","11","","48",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-24","2012","04","24","","27.2","","7.0","","17.1","","0.9","","0.0","","","M","","M","","M","","","34","","52",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-25","2012","04","25","","10.7","","1.3","","6.0","","12.0","","0.0","","","M","","M","","M","","","9","E","41","E"
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-26","2012","04","26","","8.8","","-1.5","","3.7","","14.3","","0.0","","","M","","M","","M","","","12","","76",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-27","2012","04","27","","4.9","","0.6","","2.8","","15.2","","0.0","","","M","","M","","M","","","13","","82",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-28","2012","04","28","","9.3","","1.2","","5.3","","12.7","","0.0","","","M","","M","","M","","","13","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-29","2012","04","29","","8.6","","2.5","","5.6","","12.4","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2012-04-30","2012","04","30","","17.8","E","0.8","E","9.3","E","8.7","E","0.0","E","","M","","M","","M","","","22","","48",""
