"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-01","2006","01","01","","7.1","","-6.1","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-02","2006","01","02","","6.0","","-1.1","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-03","2006","01","03","","8.0","","-2.6","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-04","2006","01","04","","7.9","","-0.5","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-05","2006","01","05","","13.0","","-0.2","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-06","2006","01","06","","10.0","","5.1","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-07","2006","01","07","","8.0","","-1.6","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-08","2006","01","08","","3.3","","-4.5","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-09","2006","01","09","","5.6","","0.4","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-10","2006","01","10","","9.2","","-1.9","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-11","2006","01","11","","4.6","","-6.3","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-12","2006","01","12","","5.8","","-8.5","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-13","2006","01","13","","9.7","","-3.3","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2006-01-14","2006","01","14","","11.2","","-3.2","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
