"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-01","2005","01","01","","-17.2","","-23.7","","-20.5","","38.5","","0.0","","0.0","","6.0","","4.5","","34","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-02","2005","01","02","","-23.7","","-35.9","","-29.8","","47.8","","0.0","","0.0","","1.0","","0.5","","37","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-03","2005","01","03","","-19.2","","-33.6","","-26.4","","44.4","","0.0","","0.0","","0.0","T","0.0","T","36","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-04","2005","01","04","","-26.0","","-38.9","","-32.5","","50.5","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-05","2005","01","05","","-27.0","","-38.5","","-32.8","","50.8","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-06","2005","01","06","","-11.1","","-29.6","","-20.4","","38.4","","0.0","","0.0","","0.6","","0.5","","33","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-07","2005","01","07","","-12.0","","-26.0","","-19.0","","37.0","","0.0","","0.0","","0.4","","0.0","T","31","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-08","2005","01","08","","-14.8","","-22.9","","-18.9","","36.9","","0.0","","0.0","","4.0","","1.0","","31","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-09","2005","01","09","","-19.0","","-33.7","","-26.4","","44.4","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2005-01-10","2005","01","10","","-20.5","","-33.4","","-27.0","","45.0","","0.0","","0.0","","0.0","T","0.0","T","33","","","","",""
