"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-01","2003","01","01","","-6.4","","-13.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-02","2003","01","02","","-2.4","","-13.1","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-03","2003","01","03","","1.8","","-9.0","","-3.6","","21.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-04","2003","01","04","","-0.2","","-12.1","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-05","2003","01","05","","-4.8","","-11.0","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-06","2003","01","06","","2.5","","-10.1","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-07","2003","01","07","","4.4","","-6.7","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-08","2003","01","08","","2.6","","-4.3","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-09","2003","01","09","","-3.7","","-19.8","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-10","2003","01","10","","-17.5","","-29.5","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-11","2003","01","11","","-15.0","","-30.1","","-22.6","","40.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-12","2003","01","12","","-13.2","","-26.2","","-19.7","","37.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-13","2003","01","13","","-19.3","","-27.4","","-23.4","","41.4","","0.0","","0.0","","4.0","E","4.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-14","2003","01","14","","-22.4","","-31.6","","-27.0","","45.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-15","2003","01","15","","-15.5","","-31.1","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-16","2003","01","16","","-17.1","","-28.6","","-22.9","","40.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-17","2003","01","17","","-4.5","","-20.1","","-12.3","","30.3","","0.0","","0.0","","1.0","E","1.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-18","2003","01","18","","-5.5","","-18.5","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-19","2003","01","19","","-5.8","","-19.0","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-20","2003","01","20","","-18.4","","-22.3","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-21","2003","01","21","","-19.6","","-29.0","","-24.3","","42.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-22","2003","01","22","","-25.6","","-33.5","","-29.6","","47.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-23","2003","01","23","","-19.8","","-28.4","","-24.1","","42.1","","0.0","","0.0","","1.5","E","1.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-24","2003","01","24","","-18.5","","-22.1","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-25","2003","01","25","","-21.2","","-34.4","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-26","2003","01","26","","-11.6","","-35.4","","-23.5","","41.5","","0.0","","0.0","","2.5","E","2.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-27","2003","01","27","","1.4","","-12.5","","-5.6","","23.6","","0.0","","0.5","","1.5","E","2.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-28","2003","01","28","","-12.5","","-26.9","","-19.7","","37.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-29","2003","01","29","","-7.3","","-29.5","","-18.4","","36.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-30","2003","01","30","","-3.7","","-15.2","","-9.5","","27.5","","0.0","","0.0","","3.5","E","3.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-01-31","2003","01","31","","-0.7","","-11.9","","-6.3","","24.3","","0.0","","0.0","","1.0","E","1.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-01","2003","02","01","","-2.8","","-7.1","","-5.0","","23.0","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-02","2003","02","02","","-4.0","","-14.7","","-9.4","","27.4","","0.0","","0.0","T","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-03","2003","02","03","","-9.1","","-14.9","","-12.0","","30.0","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-04","2003","02","04","","-9.1","","-18.1","","-13.6","","31.6","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-05","2003","02","05","","-9.2","","-17.9","","-13.6","","31.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-06","2003","02","06","","-8.8","","-20.5","","-14.7","","32.7","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-07","2003","02","07","","-2.8","","-10.7","","-6.8","","24.8","","0.0","","0.0","T","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-08","2003","02","08","","-10.6","","-28.1","","-19.4","","37.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-09","2003","02","09","","-12.9","","-26.6","","-19.8","","37.8","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-10","2003","02","10","","-6.2","","-29.7","","-18.0","","36.0","","0.0","","0.0","","1.0","E","1.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-11","2003","02","11","","-7.9","","-27.0","","-17.5","","35.5","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-12","2003","02","12","","-4.6","","-26.6","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-13","2003","02","13","","-5.2","","-11.6","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-14","2003","02","14","","-11.6","","-17.4","","-14.5","","32.5","","0.0","","0.0","","0.2","E","0.2","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-15","2003","02","15","","-10.4","","-16.4","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-16","2003","02","16","","-3.6","","-12.9","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-17","2003","02","17","","-4.5","","-13.9","","-9.2","","27.2","","0.0","","0.0","","7.0","E","7.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-18","2003","02","18","","-6.3","","-19.5","","-12.9","","30.9","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-19","2003","02","19","","-4.1","","-18.4","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-20","2003","02","20","","-11.2","","-21.6","","-16.4","","34.4","","0.0","","0.0","","1.5","E","1.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-21","2003","02","21","","-21.5","","-30.2","","-25.9","","43.9","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-22","2003","02","22","","-23.1","","-31.6","","-27.4","","45.4","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-23","2003","02","23","","-25.6","","-37.6","","-31.6","","49.6","","0.0","","0.0","","0.5","E","0.5","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-24","2003","02","24","","-20.6","","-38.9","","-29.8","","47.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-25","2003","02","25","","-16.0","","-31.9","","-24.0","","42.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-26","2003","02","26","","-6.9","","-22.3","","-14.6","","32.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-27","2003","02","27","","-10.3","","-21.7","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-02-28","2003","02","28","","-6.1","","-22.6","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-01","2003","03","01","","-8.2","","-34.4","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-02","2003","03","02","","-13.3","","-36.5","","-24.9","","42.9","","0.0","","0.0","","0.5","E","0.5","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-03","2003","03","03","","-12.9","","-29.8","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-04","2003","03","04","","-21.2","","-35.4","","-28.3","","46.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-05","2003","03","05","","-9.5","","-32.6","","-21.1","","39.1","","0.0","","0.0","","1.0","E","1.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-06","2003","03","06","","-17.7","","-28.2","","-23.0","","41.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-07","2003","03","07","","-23.1","","-32.9","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-08","2003","03","08","","-23.4","","-36.3","","-29.9","","47.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-09","2003","03","09","","-19.9","","-28.5","","-24.2","","42.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-10","2003","03","10","","-13.7","","-27.7","","-20.7","","38.7","","0.0","","0.0","","0.5","E","0.5","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-11","2003","03","11","","-14.9","","-20.5","","-17.7","","35.7","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-12","2003","03","12","","-11.6","","-24.3","","-18.0","","36.0","","0.0","","0.0","","0.5","E","0.5","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-13","2003","03","13","","3.8","","-13.9","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-14","2003","03","14","","4.4","","-4.7","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-15","2003","03","15","","6.7","","-2.6","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-16","2003","03","16","","5.0","","-4.9","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-17","2003","03","17","","4.7","","-0.1","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-18","2003","03","18","","5.8","","-0.2","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-19","2003","03","19","","7.2","","-1.1","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-20","2003","03","20","","7.7","","-4.7","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-104.67","50.43","REGINA INT'L A","4016560","2003-03-21","2003","03","21","","12.7","","-3.6","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
