"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-01","1995","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-02","1995","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-03","1995","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-04","1995","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-05","1995","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-06","1995","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-07","1995","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-08","1995","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-09","1995","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-10","1995","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-11","1995","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-12","1995","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-13","1995","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-14","1995","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-15","1995","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-16","1995","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-17","1995","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-18","1995","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-19","1995","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-20","1995","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-21","1995","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-22","1995","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-23","1995","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-24","1995","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-25","1995","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-26","1995","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-97.03","50.06","WINNIPEG ST ANDREWS","50225DS","1995-01-27","1995","01","27","","","","","","","","","","","","","","","","","","","","","","",""
