"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-01","2010","01","01","","-19.9","","-37.2","","-28.6","","46.6","","0.0","","","M","","M","","M","","","15","","65",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-02","2010","01","02","","-13.8","","-20.0","","-16.9","","34.9","","0.0","","","M","","M","","M","","","14","","69",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-03","2010","01","03","","-13.1","E","-15.9","E","-14.5","E","32.5","E","0.0","E","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-04","2010","01","04","","-12.0","","-22.3","","-17.2","","35.2","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-05","2010","01","05","","-11.8","","-14.4","","-13.1","","31.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-06","2010","01","06","","-14.3","","-32.5","","-23.4","","41.4","","0.0","","","M","","M","","M","","","35","","37",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-07","2010","01","07","","-28.2","","-37.3","","-32.8","","50.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-08","2010","01","08","","-21.9","","-31.3","","-26.6","","44.6","","0.0","","","M","","M","","M","","","14","","44",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-09","2010","01","09","","-7.4","","-22.8","","-15.1","","33.1","","0.0","","","M","","M","","M","","","14","","32",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-10","2010","01","10","","-6.6","","-15.3","","-11.0","","29.0","","0.0","","","M","","M","","M","","","32","","35",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-11","2010","01","11","","-0.7","","-15.2","","-8.0","","26.0","","0.0","","","M","","M","","M","","","15","","41",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-12","2010","01","12","","4.3","","-5.8","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-13","2010","01","13","","1.6","","-11.6","","-5.0","","23.0","","0.0","","","M","","M","","M","","","36","","50",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-14","2010","01","14","","-4.4","","-14.1","","-9.3","","27.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-15","2010","01","15","","1.8","","-8.8","","-3.5","","21.5","","0.0","","","M","","M","","M","","","24","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-16","2010","01","16","","4.1","","-4.0","","0.1","","17.9","","0.0","","","M","","M","","M","","","27","","48",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-17","2010","01","17","","-3.8","","-16.7","","-10.3","","28.3","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-18","2010","01","18","","-3.9","E","-12.5","E","-8.2","E","26.2","E","0.0","E","","M","","M","","M","","","14","","54",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-19","2010","01","19","","-6.0","","-10.3","","-8.2","","26.2","","0.0","","","M","","M","","M","","","14","","48",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-20","2010","01","20","","-2.6","","-9.6","","-6.1","","24.1","","0.0","","","M","","M","","M","","","15","","39",""
"-104.67","50.43","REGINA INT'L A","4016560","2010-01-21","2010","01","21","","-2.6","","-6.2","","-4.4","","22.4","","0.0","","","M","","M","","M","","","14","","50",""
