"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-01","2012","01","01","","4.1","E","-14.4","E","-5.2","E","23.2","E","0.0","E","","M","","M","","M","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-02","2012","01","02","","11.3","","-1.8","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","25","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-03","2012","01","03","","9.7","","5.2","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","27","","80",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-04","2012","01","04","","15.4","","3.5","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","25","","74",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-05","2012","01","05","","11.7","","0.9","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","25","","72",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-06","2012","01","06","","5.0","","-3.8","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","26","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-07","2012","01","07","","4.7","","-5.6","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","26","","54",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-08","2012","01","08","","9.2","","2.3","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","25","","82",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-09","2012","01","09","","12.2","","2.6","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","25","","85",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-10","2012","01","10","","5.4","","-9.8","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","34","","61",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-11","2012","01","11","","0.1","","-16.7","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","28","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-12","2012","01","12","","3.3","","-5.5","","-1.1","","19.1","","0.0","","","M","","M","0.0","","","","27","","59",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-13","2012","01","13","","5.7","","-1.8","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","27","","65",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-14","2012","01","14","","7.9","","-4.6","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","24","","61",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-15","2012","01","15","","-4.6","","-21.9","","-13.3","","31.3","","0.0","","","M","","M","0.0","","","","35","","69",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-16","2012","01","16","","-19.5","","-27.5","","-23.5","","41.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-17","2012","01","17","","-26.6","","-29.0","","-27.8","","45.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-18","2012","01","18","","-22.4","","-32.6","","-27.5","","45.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-19","2012","01","19","","-17.4","","-22.4","","-19.9","","37.9","","0.0","","","M","","M","","M","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-20","2012","01","20","","-13.9","","-19.3","","-16.6","","34.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-21","2012","01","21","","9.2","","-15.2","","-3.0","","21.0","","0.0","","","M","","M","0.0","","","","26","","69",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-22","2012","01","22","","3.4","","-8.3","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","25","","61",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-23","2012","01","23","","4.6","","-7.6","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","26","","67",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-24","2012","01","24","","4.9","","-4.7","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","26","","63",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-25","2012","01","25","","8.4","","-0.2","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","25","","96",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-26","2012","01","26","","8.1","","-7.3","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","26","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-27","2012","01","27","","0.0","","-10.1","","-5.1","","23.1","","0.0","","","M","","M","0.0","","","","27","","67",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-28","2012","01","28","","6.5","","-2.7","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","25","","76",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-29","2012","01","29","","11.3","","3.6","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","26","","85",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-30","2012","01","30","","10.8","","4.2","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","26","","57",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-01-31","2012","01","31","","8.5","","2.5","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","26","","67",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-01","2012","02","01","","9.0","","-0.6","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","25","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-02","2012","02","02","","5.9","","-6.9","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","34","","37",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-03","2012","02","03","","7.9","","-9.4","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","18","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-04","2012","02","04","","12.9","","-9.3","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-05","2012","02","05","","8.8","","-6.5","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-06","2012","02","06","","1.1","","-12.6","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-07","2012","02","07","","-1.0","","-17.1","","-9.1","","27.1","","0.0","","","M","","M","0.0","","","","18","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-08","2012","02","08","","8.3","","-12.6","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","26","","52",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-09","2012","02","09","","0.7","","-11.2","","-5.3","","23.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-10","2012","02","10","","-6.5","","-14.3","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-11","2012","02","11","","-0.5","","-18.7","","-9.6","","27.6","","0.0","","","M","","M","0.0","","","","16","","32",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-12","2012","02","12","","8.9","","-14.1","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-13","2012","02","13","","6.1","","-2.6","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","2","","43",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-14","2012","02","14","","0.0","","-11.7","","-5.9","","23.9","","0.0","","","M","","M","","M","","","1","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-15","2012","02","15","","4.3","","-15.9","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","27","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-16","2012","02","16","","6.5","","-12.0","","-2.8","","20.8","","0.0","","","M","","M","0.0","","","","27","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-17","2012","02","17","","6.9","","-7.5","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-18","2012","02","18","","7.3","","-7.7","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","26","","65",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-19","2012","02","19","","7.9","","-0.6","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","26","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-20","2012","02","20","","2.9","","-7.8","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","25","","43",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-21","2012","02","21","","8.0","","-7.6","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","27","","70",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-22","2012","02","22","","9.6","","-2.0","","3.8","","14.2","","0.0","","","M","","M","0.2","","","","26","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-23","2012","02","23","","4.5","","-5.9","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","4","","32",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-24","2012","02","24","","0.8","","-7.0","","-3.1","","21.1","","0.0","","","M","","M","0.0","","","","14","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-25","2012","02","25","","0.2","","-11.2","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","34","","65",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-26","2012","02","26","","-9.2","","-19.0","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","32","","32",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-27","2012","02","27","","0.6","","-23.5","","-11.5","","29.5","","0.0","","","M","","M","","M","","","24","","44",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","2012-02-28","2012","02","28","","3.1","","-12.1","","-4.5","","22.5","","0.0","","","M","","M","0.0","","","","25","","46",""
